PRODUKT,GYLDIG_FOM,GYLDIG_TOM,LAGER_MOTTAK,PRODUKT_KORT,PRODUKT_LANG,GRLPRODUKT,KNRPRODUKT,A64N_PRODUKT,A64_PRODUKT,IKKE_VHM,A38NP,A64NP,PUBAGG,I_U,V_T,A64EU_PRODUKT
910202,1970,9999,87400,"Museumstj. SK","Museumstjenester, statlig konsum",902,902,902,900,,90_93,,,,T,CPA_R90T92
910203,1970,9999,87400,"Museumstj. SG","Museumstjenester, statlig gebyr",903,903,903,900,,90_93,,tjllers,,T,CPA_R90T92
910204,1970,9999,87400,"Museumstj. KK","Museumstjenester, kommunalt konsum",904,904,904,900,,90_93,,,,T,CPA_R90T92
910205,1970,9999,87400,"Museumstj. KG","Museumstjenester, kommunalt gebyr",905,905,905,900,,90_93,,tjllers,,T,CPA_R90T92
910402,1970,9999,87400,"Botaniske,zoo SK","Botaniske og zoologiske hager, naturreservater og fredning av dyreliv, statlig konsum",902,902,902,900,,90_93,,,,T,CPA_R90T92
910403,1970,9999,87400,"Botaniske,zoo SG","Botaniske og zoologiske hager, naturreservater og fredning av dyreliv, statlig gebyr",903,903,903,900,,90_93,,tjllers,,T,CPA_R90T92
920000,1970,9999,87400,"Lotteri og spill","Lotteri og totalisatorspill",901,901,901,900,,90_93,,tjllers,,T,CPA_R90T92
931004,1970,9999,87400,"Sport      KK","Sport og idrett, kommunalt konsum",934,804,804,840,,84,,,,T,CPA_O84
931005,1970,9999,87400,"Sport      KG","Sport og idrett, kommunalt gebyr",935,805,805,840,,84,,tjllers,,T,CPA_O84
931008,1970,9999,87400,Sport.egn.invarb,"Sport og idrett, egne investeringsarbeider",394,392,392,930,,05_09,,tjllers,,T,CPA_R93
931100,1970,9999,87300,"Drift idrett&anl","Drift av idrettsanlegg",931,931,931,930,,90_93,,tjllers,U,T,CPA_R93
931200,1970,9999,87300,"Idrettslag,klubb","Idrettslag og klubber",931,931,931,930,,90_93,,tjllers,,T,CPA_R93
931300,1970,9999,87300,Treningssentre,Treningssentre,931,931,931,930,,90_93,,tjllers,,T,CPA_R93
931900,1970,9999,87300,A.sportsaktivit,"Andre sportsaktiviteter",931,931,931,930,,90_93,,tjllers,U,T,CPA_R93
932100,1970,9999,87300,"Drft fornøye.etb","Drift av fornøyelsesetablissementer",931,931,931,930,,90_93,,tjllers,,T,CPA_R93
932900,1970,9999,87300,A.fritidsaktivit,"Andre fritidsaktiviteter",931,931,931,930,,90_93,,tjllers,U,T,CPA_R93
941000,1970,9999,87300,Tj.nærin.liv.org,"Tjenester fra næringslivs-, arbeidsgiverorganisasjoner og yrkessammenslutninger",940,940,940,940,,94_96,,tjllers,,T,CPA_S94
942000,1970,9999,87300,"Tj. arbeidstaker","Tjenester fra arbeidstakerorganisasjoner",940,940,940,940,,94_96,,tjllers,,T,CPA_S94
949910,1970,9999,87400,Tj.frivillig.org,"Tjenester fra religiøse, partipolitiske og andre organisasjoner",940,940,940,940,,94_96,,tjllers,,T,CPA_S94
949920,1970,9999,87300,"Fond/legater alm","Fond/legater som støtter allmennyttige formål",940,940,940,940,,94_96,,tjllers,,T,CPA_S94
951000,1970,9999,87300,Rep.data+persbr.,"Reparasjon av datamaskiner og kommunikasjonsutstyr til personlig bruk",950,950,950,950,,94_96,,tjllers,U,T,CPA_S95
952000,1970,9999,87300,Rep.var.persbruk,"Reparasjon av varer til personlig bruk",950,950,950,950,,94_96,,tjllers,,T,CPA_S95
960100,1970,9999,87300,"Vask/renseri tj.","Vaskeri- og renseritjenester",960,960,960,960,,94_96,,tjllers,,T,CPA_S96
960200,1970,9999,87400,"Frisør,skjønnhet","Frisør og skjønnhetspleie",960,960,960,960,,94_96,,tjllers,I,T,CPA_S96
960300,1970,9999,87400,Begrav.byråtj.mv,"Begravelsesbyråer og kirkegårder, tjenester og drift",960,960,960,960,,94_96,,tjllers,,T,CPA_S96
960400,1970,9999,87400,Kropp.fysisk.vel,"Virksomhet knyttet til kroppspleie og fysisk velvære",960,960,960,960,,94_96,,tjllers,,T,CPA_S96
960900,1970,9999,87300,"Personl. tj INAS","Personlig tjenesteyting ellers (Før 930500)",960,960,960,960,,94_96,,tjllers,U,T,CPA_S96
960990,1970,9999,87400,Prostitusjon,Prostitusjon,960,960,960,960,,94_96,,tjllers,U,T,CPA_S96
970000,1970,9999,87400,"Lønnet husarbeid","Lønnet husarbeid",970,970,970,970,,97_98,,tjllers,,T,CPA_T
